paper_id,term_1,term_2,id,sentence_index,segment_length,segment
36257965,egl9,hif1,36257965,71,215,we reasoned that the highest confidence hif1regulated degs would be enriched in the intersection of egl9 mutants compared to wild type loa combo 1 and in egl9 mutants compared to egl9 hif1 double mutants loa combo 2
36257965,glycolate,pyruvate,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,egl9,hif1,36257965,377,237,taking a conditional approach the information from the first comparison wildtype vs egl9 single mutants was examined to see if it affected interpretation in the second wildtype vs egl9 hif1 double mutants rescued by the odis131 transgene
36257965,egl9,hif1,36257965,376,146,173581two pairwise rnaseq comparisons wildtype vs egl9 single mutants and wild type vs egl9 hif1 double mutants rescued by the odis131 transgene w
36257965,egl9,hif1,36257965,375,128, all four of the following pairwise comparisons 1 egl9 vs n2 2 egl9 vs egl9 hif1 3 odis131 egl9 vs n2 4 odis131 egl9 vs egl9 hif
36257965,proteinase,sds,36257965,348,177,chromatin input samples were incubated at 60c with mild shaking overnight following the addition of proteinase k and sds to final concentrations of 01mgml and 001 respectively
36257965,formaldehyde,tris,36257965,334,113,samples were crosslinked with 2 formaldehyde for 30min at room temperature and then quenched with 1m tris ph 75
36257965,pmsf,dtt,36257965,331,123, protease inhibitor cocktail tablet 125l 100mm pmsf and 25l 1m dtt per 25ml fa buffer was added and samples were the
36257965,actin,act1,36257965,319,116,the results were analyzed using the cq method with actin act1 as a normalization control unless otherwise specified
36257965,egl9,hif1,36257965,380,109,tion from a comparison from a separate experiment egl9 hif1 double mutants vs egl9 single mutants affected in
36257965,agarose,tetramisole,36257965,297,136,fluorescence was analyzed as abovefluorescent proteins were visualized in nematodes by mounting on 2 agarose pads with 10mm tetramisole
36257965,pck2,pck1,36257965,277,164,our metaanalysis of human expression profile data suggests that pck2 an ortholog of pck1 is part of a group of new contextdependent targets regulated by hif1a fig5
36257965,pck1,hif1,36257965,275,151,indeed we found that pck1 mutants survive hypoxic stress as poorly as hif1 mutants and both mutants are rescued by supplemental pep the product of pck1
36257965,glycolate,nacetyllcysteine,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pck1,pep,36257965,275,151,indeed we found that pck1 mutants survive hypoxic stress as poorly as hif1 mutants and both mutants are rescued by supplemental pep the product of pck1
36257965,glutathione,nadph,36257965,274,150,gluconeogenesis provides the metabolites needed to make glutathione and produce nadph reducing equivalents required to combat ros and oxidative stress
36257965,hif1,pck1,36257965,273,171,we observed that hif1 directly promotes the expression of the pck1 pep carboxykinase a key mediator of gluconeogenesis as well as metabolic flux through the pathway fig4f
36257965,hif1,pep,36257965,273,171,we observed that hif1 directly promotes the expression of the pck1 pep carboxykinase a key mediator of gluconeogenesis as well as metabolic flux through the pathway fig4f
36257965,chloramphenicol,streptomycin,36257965,286,196,the polyclonal stab culture was streaked out under triple selection chloramphenicol streptomycin nourseothricin and individual clones were selected for transgene construct validation by sequencing
36257965,pck1,pck3,36257965,398,199, drawn from five independent biological trialsthe pck1 null mutants were viable under aerobic conditions most likely because two other pep carboxykinases pck2 and pck3 compensate for baseline functio
36257965,hif1,pep,36257965,275,151,indeed we found that pck1 mutants survive hypoxic stress as poorly as hif1 mutants and both mutants are rescued by supplemental pep the product of pck1
36257965,pck1,pck2,36257965,398,199, drawn from five independent biological trialsthe pck1 null mutants were viable under aerobic conditions most likely because two other pep carboxykinases pck2 and pck3 compensate for baseline functio
36257965,pck2,pck3,36257965,398,95, most likely because two other pep carboxykinases pck2 and pck3 compensate for baseline functio
36257965,glycolate,sigma,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pyruvate,nacetyllcysteine,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sodium,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sigma,sodium,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sigma,pyruvate,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pep,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sigma,nacetyllcysteine,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,hif1,magenta,36257965,119,143,fluorescence from mcherry used as an internal control in which fluorescence is not expected to change as it is not regulated by hif1 is magenta
36257965,hif1,magenta,36257965,96,143,fluorescence from mcherry used as an internal control in which fluorescence is not expected to change as it is not regulated by hif1 is magenta
36257965,glycolate,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sigma,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pck2,pck3,36257965,399,189,neither pck2 nor pck3 showed hif1dependent regulation suggesting pck1 is a specific hif1induced isoformfor hypoxia starvation m9 solution was preequilibrated with 05 o2 for at least an hour
36257965,pck2,pck1,36257965,399,189,neither pck2 nor pck3 showed hif1dependent regulation suggesting pck1 is a specific hif1induced isoformfor hypoxia starvation m9 solution was preequilibrated with 05 o2 for at least an hour
36257965,pck3,pck1,36257965,399,189,neither pck2 nor pck3 showed hif1dependent regulation suggesting pck1 is a specific hif1induced isoformfor hypoxia starvation m9 solution was preequilibrated with 05 o2 for at least an hour
36257965,pep,pck2,36257965,398,114, aerobic conditions most likely because two other pep carboxykinases pck2 and pck3 compensate for baseline functio
36257965,pck1,pep,36257965,398,189, drawn from five independent biological trialsthe pck1 null mutants were viable under aerobic conditions most likely because two other pep carboxykinases pck2 and pck3 compensate for baseli
36257965,glycolate,pep,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pep,pck3,36257965,398,114, aerobic conditions most likely because two other pep carboxykinases pck2 and pck3 compensate for baseline functio
37432911,acetylcarnitine,lphenylalanine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,lmethionine,lphenylalanine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,acetylcarnitine,lmethionine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,larginine,lphenylalanine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,cox4,mrps5,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
37432911,larginine,lmethionine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,mrps5,signature,37432911,196,132,meanwhile dox treated samples deviated away from cco1 and  mrps5 rnai groups implying a unique proteomic signature of this treatment
37432911,hsp6,hsp60,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
37432911,cox4,hsp60,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
37432911,cox4,hsp6,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
37432911,acetylcarnitine,larginine,37432911,230,207,the top 50 metabolites that contributed to the  separation of four conditions included five identified ones acetylcarnitine larginine  lmethionine lphenylalanine and trans3indoleacrylic acid supplemental fig
37432911,pca,mrps5,37432911,195,159,protein pca showed that cco1 and mrps5 rnai  groups clustered together suggesting that the knockdown of the two genes similarly affected  the proteome profiles
37432911,meoh,mtbe,37432911,82,212,then one of following extraction solvents were added to samples  and maintained at 4c through lysis and extraction specific procedures are detailed in the  figure caption orimat14 sequential addition of meoh mtbe
37432911,hsp6,hsp60,37432911,192,142,we then checked  the abundance of uprmt marker heat shock protein 6 hsp6 and heat shock protein  60 hsp60 to check whether uprmt was activated
37432911,mrps5,cox4,37432911,191,102,mrps5 knockdown and dox treatment  also significantly but to a lesser extent decreased cox4 expression
37432911,cox4,mrps5,37432911,188,119,to confirm the knockdowns were effective we first analyzed the proteomic data for the  abundances of cox4 and mrps5 fig
37432911,13c,sigma,37432911,81,193,author manuscript author manuscript author manuscript author manuscriptsample extraction to each tube of worms we added 10 l of splash avanti and 10 l of 13c amino acid  isotope mixture sigma
37432911,cytochrome,mrps5,37432911,71,180,knocking down electron transfer component etc gene cco1 encoding cytochrome c  oxidase1 subunit vbcox4 and mrps5 encoding mitochondrial ribosome protein s5  mrps5 induces uprmt2426
37432911,ether,mtbe,37432911,50,244,adopted the use of methyl tertbutyl ether mtbe  instead of potentially carcinogenic chloroform13 in combination with meoh and water and  the resulting approach has become the mainstream method to extract proteins lipids and  polar metabolites14
37432911,mtbe,meoh,37432911,50,244,adopted the use of methyl tertbutyl ether mtbe  instead of potentially carcinogenic chloroform13 in combination with meoh and water and  the resulting approach has become the mainstream method to extract proteins lipids and  polar metabolites14
37432911,chloroform,methanol,37432911,48,133,the classic biphasic method  is the folch or bligh and dyer method that uses a combination of chloroform methanol  meoh and water1112
37432911,methanol,meoh,37432911,48,133,the classic biphasic method  is the folch or bligh and dyer method that uses a combination of chloroform methanol  meoh and water1112
37432911,chloroform,meoh,37432911,48,133,the classic biphasic method  is the folch or bligh and dyer method that uses a combination of chloroform methanol  meoh and water1112
37432911,collagen,glycoprotein,37432911,41,175,these cuticles are made of layers of highly structured and crosslinked  collagen and other insoluble proteins covered with layers of lipidrich and glycoprotein rich materials8
37432911,mrps5,doxycycline,37432911,9,92,in element cco1 mitochondrial ribosome protein s5 mrps5  and antibiotic treatment doxycyclin
37432911,hsp6,hsp60,37432911,193,244,as a result abundances of hsp6  and hsp60 were significantly increased by the three treatments but to differing degrees  suggesting that uprmt was activated differentially by the three generated significantly  different molecular signatures fig
37432911,ether,meoh,37432911,50,244,adopted the use of methyl tertbutyl ether mtbe  instead of potentially carcinogenic chloroform13 in combination with meoh and water and  the resulting approach has become the mainstream method to extract proteins lipids and  polar metabolites14
37432911,mrps5,hsp60,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
37432911,mrps5,hsp6,37432911,448,57,c the expression levels of cox4 mrps5 hsp6  hsp60 and dox
38563104,lys2,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,clec186,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec187,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys5,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,clec62,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,clec187,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,clec62,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys2,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys1,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys5,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,sodium,hypochloritesodium,38563104,34,109,after the worms got eggs in their body eggs were extracted using sodium hypochloritesodium hydroxide solution
38563104,clec62,lys1,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec187,lys1,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,clec186,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys1,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys2,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,clec86,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys1,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,lys1,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec187,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,bacteriocin,h2o2,38563104,196,120,including l rhamnosus have the capability to produce antimicrobial compounds such as lactic acid bacteriocin and h2o2 46
38563104,lys1,lys7,38563104,188,163,consistent with the previous study the expression of lys1 and lys7 genes was significantly upregulated in c elegans fed with 3201 compared with those fed with op50
38563104,lys3,lys7,38563104,187,150,a previous study suggested that lysozymerelated genes particularly lys1 lys3 and lys7 contribute significantly to the defense response in c elegans 38
38563104,lys1,lys3,38563104,187,150,a previous study suggested that lysozymerelated genes particularly lys1 lys3 and lys7 contribute significantly to the defense response in c elegans 38
38563104,lys1,lys7,38563104,187,150,a previous study suggested that lysozymerelated genes particularly lys1 lys3 and lys7 contribute significantly to the defense response in c elegans 38
38563104,clec41,clec86,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec41,clec62,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec186,clec187,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec41,clec186,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec41,clec187,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec86,clec186,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec62,clec186,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec62,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,clec86,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec62,clec187,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,clec86,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec186,clec187,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,clec187,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec187,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,lys1,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,lys7,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,clec187,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec187,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,lys7,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec62,lys8,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,clec186,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,clec187,38563104,184,197,furthermore the previous study revealed that infection with the gramnegative pathogenic bacteria pseudomonas aeruiginosa upregulated clec genes including clec41 clec62 clec86 clec186 and clec187 38
38563104,lys1,lys5,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec41,lys1,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,serine,tryptophan,38563104,139,142,m biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthes
38563104,clec41,clec62,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys2,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys1,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys5,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,lys1,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec187,lys1,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec86,clec186,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys1,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec86,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
